,correct_rate,response_time,set_size,response_type,cue_type,subject,exp_type
9292,1,0.4322,L1,no-change,nocue,37,exp2
9291,1,0.3033,L1,change,nocue,37,exp2
9324,1,0.3277,L1,change,nocue,37,exp2
9344,1,0.3258,L1,no-change,nocue,37,exp2
9346,1,0.3155,L1,no-change,nocue,37,exp2
9347,1,0.2978,L1,no-change,nocue,37,exp2
9418,1,0.4128,L1,no-change,cue,37,exp2
9410,1,0.5153,L1,no-change,cue,37,exp2
9396,1,0.4851,L1,change,nocue,37,exp2
9393,1,0.5512,L1,change,nocue,37,exp2
9386,1,0.3276,L1,no-change,nocue,37,exp2
9381,1,0.3523,L1,no-change,nocue,37,exp2
9379,1,0.4552,L1,no-change,nocue,37,exp2
9377,1,0.3877,L1,change,nocue,37,exp2
9371,1,0.2904,L1,change,nocue,37,exp2
9370,1,0.2608,L1,change,nocue,37,exp2
9362,1,0.3157,L1,change,nocue,37,exp2
9355,1,0.3644,L1,change,nocue,37,exp2
9353,1,0.315,L1,change,nocue,37,exp2
9352,1,0.3022,L1,no-change,nocue,37,exp2
9351,1,0.3157,L1,no-change,nocue,37,exp2
9286,1,0.3278,L1,change,nocue,37,exp2
8839,1,0.97,L1,no-change,nocue,35,exp2
9278,1,0.3051,L1,change,cue,37,exp2
9268,1,0.3143,L1,no-change,cue,37,exp2
9189,1,0.5908,L1,change,cue,36,exp2
9186,1,0.4286,L1,no-change,cue,36,exp2
9183,1,1.0744,L1,no-change,cue,36,exp2
9181,1,0.4827,L1,no-change,cue,36,exp2
9175,1,0.485,L1,change,cue,36,exp2
9171,1,0.3983,L1,change,cue,36,exp2
9190,1,0.4957,L1,no-change,cue,36,exp2
9170,1,0.3667,L1,change,cue,36,exp2
9162,1,0.4993,L1,change,cue,36,exp2
9153,1,1.0257,L1,no-change,cue,36,exp2
9148,1,0.4009,L1,change,nocue,36,exp2
9139,1,0.3161,L1,change,nocue,36,exp2
9137,1,0.4482,L1,change,nocue,36,exp2
9131,1,0.3798,L1,change,nocue,36,exp2
9167,1,0.4323,L1,change,cue,36,exp2
9197,1,0.6124,L1,no-change,cue,36,exp2
9200,1,0.3341,L1,no-change,cue,36,exp2
9205,1,0.4099,L1,change,cue,36,exp2
9260,1,0.5341,L1,change,cue,37,exp2
9258,1,0.3153,L1,change,cue,37,exp2
9255,1,0.2425,L1,change,cue,37,exp2
9253,1,0.4302,L1,change,cue,37,exp2
9250,1,0.5285,L1,no-change,cue,37,exp2
9248,1,0.3886,L1,no-change,cue,37,exp2
9247,1,0.3038,L1,change,cue,37,exp2
9244,0,0.3458,L1,change,cue,37,exp2
9243,1,0.2679,L1,no-change,cue,37,exp2
9242,1,0.3514,L1,no-change,cue,37,exp2
9240,1,0.3082,L1,no-change,cue,37,exp2
9237,1,0.661,L1,no-change,cue,37,exp2
9219,1,0.3165,L1,no-change,cue,37,exp2
9215,1,0.377,L1,no-change,cue,36,exp2
9206,1,0.4201,L1,change,cue,36,exp2
9277,1,0.3218,L1,change,cue,37,exp2
8838,1,0.632,L1,no-change,nocue,35,exp2
8837,1,0.469,L1,change,nocue,35,exp2
8831,1,0.582,L1,no-change,nocue,35,exp2
8456,1,0.6635,L1,change,cue,34,exp2
8448,0,2.7111,L1,change,cue,34,exp2
8439,1,0.54,L1,no-change,cue,33,exp2
8432,1,0.614,L1,change,cue,33,exp2
8426,1,0.787,L1,change,cue,33,exp2
8423,1,0.666,L1,no-change,cue,33,exp2
8457,1,0.3335,L1,no-change,cue,34,exp2
8420,1,0.516,L1,no-change,cue,33,exp2
8416,1,0.586,L1,change,cue,33,exp2
8410,1,0.842,L1,no-change,cue,33,exp2
8408,1,0.766,L1,no-change,cue,33,exp2
8407,1,0.704,L1,change,cue,33,exp2
8404,1,0.582,L1,no-change,cue,33,exp2
8401,1,0.566,L1,no-change,cue,33,exp2
8419,1,0.538,L1,change,cue,33,exp2
8458,0,1.6744,L1,no-change,cue,34,exp2
8461,1,0.3323,L1,no-change,cue,34,exp2
8462,1,1.3672,L1,change,cue,34,exp2
8532,1,1.8001,L1,change,nocue,34,exp2
8531,1,0.3818,L1,no-change,nocue,34,exp2
8522,1,1.0856,L1,no-change,nocue,34,exp2
8516,1,0.5525,L1,no-change,nocue,34,exp2
8515,1,0.5358,L1,no-change,nocue,34,exp2
8501,1,0.9999,L1,change,cue,34,exp2
8500,1,0.6343,L1,change,cue,34,exp2
8488,1,0.9043,L1,change,cue,34,exp2
8487,0,0.6514,L1,no-change,cue,34,exp2
8486,1,0.4167,L1,change,cue,34,exp2
8480,1,0.491,L1,no-change,cue,34,exp2
8476,1,0.7621,L1,change,cue,34,exp2
8470,1,0.7329,L1,no-change,cue,34,exp2
8467,1,0.3033,L1,no-change,cue,34,exp2
8466,1,2.6169,L1,no-change,cue,34,exp2
8398,1,0.582,L1,no-change,cue,33,exp2
8537,1,0.7302,L1,change,nocue,34,exp2
8395,1,0.569,L1,change,cue,33,exp2
8385,1,0.583,L1,change,cue,33,exp2
8300,1,0.484,L1,no-change,nocue,33,exp2
8294,1,0.674,L1,change,nocue,33,exp2
8285,1,0.551,L1,change,nocue,33,exp2
8284,1,0.915,L1,no-change,nocue,33,exp2
8281,1,0.586,L1,change,nocue,33,exp2
8277,1,0.598,L1,no-change,nocue,33,exp2
8301,1,0.466,L1,no-change,nocue,33,exp2
8274,1,0.534,L1,change,nocue,33,exp2
8267,1,0.675,L1,no-change,nocue,33,exp2
8262,1,1.083,L1,no-change,nocue,33,exp2
8261,1,0.584,L1,change,nocue,33,exp2
8260,1,0.732,L1,change,nocue,33,exp2
8259,1,0.949,L1,no-change,nocue,33,exp2
8252,1,0.733,L1,no-change,cue,33,exp2
8268,1,0.65,L1,no-change,nocue,33,exp2
8311,1,1.765,L1,change,nocue,33,exp2
8318,1,0.423,L1,change,nocue,33,exp2
8326,1,0.566,L1,no-change,nocue,33,exp2
8382,1,0.416,L1,change,nocue,33,exp2
8376,1,0.499,L1,change,nocue,33,exp2
8371,1,0.754,L1,change,nocue,33,exp2
8365,1,0.608,L1,no-change,nocue,33,exp2
8362,1,0.537,L1,no-change,nocue,33,exp2
8356,1,0.716,L1,no-change,nocue,33,exp2
8350,1,0.481,L1,change,nocue,33,exp2
8342,1,0.715,L1,change,nocue,33,exp2
8340,1,0.586,L1,change,nocue,33,exp2
8339,1,0.483,L1,change,nocue,33,exp2
8338,1,0.449,L1,no-change,nocue,33,exp2
8333,1,0.49,L1,change,nocue,33,exp2
8332,1,0.518,L1,no-change,nocue,33,exp2
8330,1,0.432,L1,no-change,nocue,33,exp2
8327,1,2.799,L1,no-change,nocue,33,exp2
8392,1,0.616,L1,change,cue,33,exp2
8235,1,0.637,L1,no-change,cue,33,exp2
8543,0,3.6345,L1,change,nocue,34,exp2
8557,1,0.5507,L1,change,nocue,34,exp2
8747,1,0.446,L1,no-change,cue,35,exp2
8739,1,0.817,L1,change,cue,35,exp2
8735,1,0.538,L1,change,cue,35,exp2
8734,1,0.549,L1,change,cue,35,exp2
8733,1,0.755,L1,change,cue,35,exp2
8724,1,0.433,L1,change,cue,35,exp2
8753,1,0.635,L1,no-change,cue,35,exp2
8722,1,0.667,L1,no-change,cue,35,exp2
8713,1,0.485,L1,no-change,cue,35,exp2
8708,1,0.415,L1,change,cue,35,exp2
8706,1,0.644,L1,change,cue,35,exp2
8705,1,0.576,L1,no-change,cue,35,exp2
8701,1,1.0827,L1,change,cue,34,exp2
8700,1,0.432,L1,no-change,cue,34,exp2
8714,1,0.685,L1,no-change,cue,35,exp2
8759,1,0.505,L1,no-change,cue,35,exp2
8765,1,0.417,L1,no-change,cue,35,exp2
8767,1,0.532,L1,change,cue,35,exp2
8828,1,0.651,L1,no-change,nocue,35,exp2
8826,1,0.503,L1,no-change,nocue,35,exp2
8820,1,0.366,L1,change,nocue,35,exp2
8815,1,1.021,L1,no-change,nocue,35,exp2
8813,1,0.495,L1,change,nocue,35,exp2
8811,1,1.633,L1,no-change,nocue,35,exp2
8801,1,0.6,L1,change,nocue,35,exp2
8797,1,0.484,L1,change,nocue,35,exp2
8794,1,0.551,L1,change,nocue,35,exp2
8793,1,0.835,L1,no-change,nocue,35,exp2
8785,1,0.732,L1,no-change,nocue,35,exp2
8784,1,0.415,L1,change,nocue,35,exp2
8779,1,0.634,L1,change,nocue,35,exp2
8778,1,0.438,L1,change,nocue,35,exp2
8777,1,0.583,L1,no-change,nocue,35,exp2
8698,1,0.7724,L1,change,cue,34,exp2
8551,1,0.6708,L1,no-change,nocue,34,exp2
8694,1,2.4487,L1,no-change,cue,34,exp2
8688,1,0.6301,L1,change,cue,34,exp2
8603,1,0.4496,L1,change,nocue,34,exp2
8598,1,0.6146,L1,no-change,nocue,34,exp2
8596,0,2.3164,L1,no-change,nocue,34,exp2
8595,1,0.8347,L1,change,nocue,34,exp2
8591,1,0.6326,L1,no-change,nocue,34,exp2
8579,1,0.6718,L1,change,nocue,34,exp2
8605,1,0.5481,L1,change,nocue,34,exp2
8577,1,0.7841,L1,no-change,nocue,34,exp2
8572,1,0.5659,L1,no-change,nocue,34,exp2
8571,1,0.6497,L1,change,nocue,34,exp2
8570,1,0.5359,L1,change,nocue,34,exp2
8563,1,1.4881,L1,change,nocue,34,exp2
8560,1,0.5835,L1,change,nocue,34,exp2
8558,1,0.6153,L1,no-change,nocue,34,exp2
8573,1,0.5377,L1,no-change,nocue,34,exp2
8607,1,0.349,L1,no-change,nocue,34,exp2
8612,1,0.3651,L1,no-change,nocue,34,exp2
8617,1,0.3404,L1,no-change,nocue,34,exp2
8686,1,0.6815,L1,no-change,cue,34,exp2
8679,1,0.9032,L1,change,cue,34,exp2
8677,1,1.0325,L1,change,cue,34,exp2
8670,1,0.5332,L1,change,cue,34,exp2
8669,1,0.5992,L1,change,cue,34,exp2
8668,1,0.3978,L1,no-change,cue,34,exp2
8658,1,0.3219,L1,no-change,cue,34,exp2
8657,1,0.6522,L1,no-change,cue,34,exp2
8648,1,0.7652,L1,change,cue,34,exp2
8641,1,0.3643,L1,no-change,cue,34,exp2
8639,1,0.791,L1,change,nocue,34,exp2
8637,1,0.7299,L1,change,nocue,34,exp2
8635,1,0.8808,L1,change,nocue,34,exp2
8633,1,0.5302,L1,no-change,nocue,34,exp2
8622,1,0.7743,L1,change,nocue,34,exp2
8690,1,0.6657,L1,no-change,cue,34,exp2
2357,1,0.6076,L1,no-change,nocue,10,exp2
5887,1,0.759400001,L1,no-change,cue,23,exp2
11775,1,0.6909,L1,change,cue,46,exp2
751,1,0.4168,L1,change,nocue,3,exp2
756,1,0.373,L1,no-change,nocue,3,exp2
757,1,0.6595,L1,change,nocue,3,exp2
2051,1,0.415,L1,no-change,nocue,9,exp2
2050,1,0.4179,L1,no-change,nocue,9,exp2
759,1,0.4642,L1,change,nocue,3,exp2
763,1,0.498,L1,no-change,nocue,3,exp2
764,1,0.7576,L1,change,nocue,3,exp2
770,1,1.097,L1,no-change,nocue,4,exp2
774,1,0.471,L1,no-change,nocue,4,exp2
2044,1,0.6109,L1,no-change,nocue,8,exp2
785,1,0.476,L1,change,nocue,4,exp2
2054,1,0.4327,L1,no-change,nocue,9,exp2
791,1,0.507,L1,no-change,nocue,4,exp2
792,1,0.494,L1,change,nocue,4,exp2
797,1,0.665,L1,change,nocue,4,exp2
2036,1,0.6034,L1,no-change,nocue,8,exp2
798,1,3.24,L1,change,nocue,4,exp2
2035,1,0.6135,L1,no-change,nocue,8,exp2
800,1,0.535,L1,no-change,nocue,4,exp2
2034,1,0.6504,L1,no-change,nocue,8,exp2
801,1,0.97,L1,change,nocue,4,exp2
802,1,0.731,L1,change,nocue,4,exp2
807,1,0.496,L1,no-change,nocue,4,exp2
811,1,0.533,L1,change,nocue,4,exp2
2026,1,0.5496,L1,change,nocue,8,exp2
2039,1,0.5988,L1,change,nocue,8,exp2
814,1,0.465,L1,no-change,nocue,4,exp2
742,1,0.3834,L1,no-change,nocue,3,exp2
739,1,0.4388,L1,no-change,nocue,3,exp2
2091,1,0.5167,L1,change,nocue,9,exp2
660,1,0.5699,L1,no-change,cue,3,exp2
2089,1,0.4357,L1,change,nocue,9,exp2
666,1,0.4315,L1,no-change,cue,3,exp2
2088,1,0.6177,L1,change,nocue,9,exp2
669,1,0.5205,L1,change,cue,3,exp2
670,1,0.639,L1,change,cue,3,exp2
676,1,0.5144,L1,no-change,cue,3,exp2
685,1,0.5273,L1,no-change,cue,3,exp2
687,1,0.5559,L1,change,cue,3,exp2
689,1,0.6033,L1,change,cue,3,exp2
2077,1,0.4346,L1,no-change,nocue,9,exp2
2059,1,0.4842,L1,change,nocue,9,exp2
2076,1,0.4659,L1,no-change,nocue,9,exp2
697,1,0.5835,L1,no-change,cue,3,exp2
702,1,0.6081,L1,change,cue,3,exp2
2069,1,0.4165,L1,no-change,nocue,9,exp2
706,1,0.464,L1,no-change,nocue,3,exp2
709,1,0.7613,L1,change,nocue,3,exp2
711,1,1.4063,L1,change,nocue,3,exp2
2066,1,0.4836,L1,change,nocue,9,exp2
720,1,0.3619,L1,no-change,nocue,3,exp2
727,1,0.5228,L1,no-change,nocue,3,exp2
735,1,0.8162,L1,change,nocue,3,exp2
736,1,0.7211,L1,no-change,nocue,3,exp2
737,1,0.6243,L1,change,nocue,3,exp2
696,1,0.5296,L1,no-change,cue,3,exp2
2094,1,0.466,L1,change,nocue,9,exp2
2025,1,0.5613,L1,change,nocue,8,exp2
822,1,0.907,L1,no-change,nocue,4,exp2
921,1,1.007,L1,change,cue,4,exp2
922,1,0.449,L1,change,cue,4,exp2
923,1,0.59,L1,change,cue,4,exp2
926,1,0.582,L1,no-change,cue,4,exp2
1982,1,0.8212,L1,no-change,cue,8,exp2
1981,1,0.6344,L1,change,cue,8,exp2
929,1,0.568,L1,no-change,cue,4,exp2
932,1,0.716,L1,change,cue,4,exp2
936,1,0.682,L1,change,cue,4,exp2
938,1,0.456,L1,no-change,cue,4,exp2
947,1,0.569,L1,change,cue,4,exp2
951,1,0.64,L1,no-change,cue,4,exp2
914,1,0.446,L1,no-change,cue,4,exp2
957,1,0.474,L1,no-change,cue,4,exp2
1970,1,0.6175,L1,no-change,cue,8,exp2
960,1,0.806,L1,no-change,nocue,4,exp2
963,1,0.479,L1,no-change,nocue,4,exp2
965,1,0.512,L1,change,nocue,4,exp2
966,1,0.61,L1,change,nocue,4,exp2
972,0,0.536,L1,change,nocue,4,exp2
973,1,1.233,L1,no-change,nocue,4,exp2
975,1,0.6,L1,change,nocue,4,exp2
979,1,0.65,L1,change,nocue,4,exp2
1961,1,0.6101,L1,no-change,cue,8,exp2
983,1,0.639,L1,no-change,nocue,4,exp2
1960,1,0.7961,L1,no-change,cue,8,exp2
959,1,0.64,L1,change,cue,4,exp2
816,1,0.606,L1,no-change,nocue,4,exp2
907,1,1.312,L1,no-change,cue,4,exp2
900,1,0.463,L1,no-change,cue,4,exp2
824,1,0.646,L1,change,nocue,4,exp2
2019,1,0.6066,L1,change,nocue,8,exp2
2018,1,0.5399,L1,no-change,nocue,8,exp2
835,1,0.798,L1,no-change,cue,4,exp2
844,0,0.668,L1,change,cue,4,exp2
852,1,1.232,L1,change,cue,4,exp2
854,1,0.613,L1,change,cue,4,exp2
2009,1,0.6112,L1,change,nocue,8,exp2
855,1,0.615,L1,no-change,cue,4,exp2
857,1,0.597,L1,no-change,cue,4,exp2
2006,1,0.5667,L1,no-change,nocue,8,exp2
861,1,0.483,L1,no-change,cue,4,exp2
905,1,0.704,L1,change,cue,4,exp2
867,1,0.589,L1,change,cue,4,exp2
2001,1,0.6218,L1,change,nocue,8,exp2
872,1,1.303,L1,no-change,cue,4,exp2
876,1,1.0,L1,change,cue,4,exp2
884,1,0.834,L1,change,cue,4,exp2
886,1,0.875,L1,no-change,cue,4,exp2
887,1,0.684,L1,change,cue,4,exp2
888,0,0.5,L1,change,cue,4,exp2
891,1,0.699,L1,no-change,cue,4,exp2
894,1,0.449,L1,no-change,cue,4,exp2
1995,1,1.2118,L1,no-change,nocue,8,exp2
1994,1,0.6002,L1,change,nocue,8,exp2
1993,1,0.6088,L1,no-change,nocue,8,exp2
2004,1,0.6074,L1,change,nocue,8,exp2
650,1,0.5662,L1,no-change,cue,3,exp2
646,1,0.5039,L1,no-change,cue,3,exp2
644,1,0.5085,L1,change,cue,3,exp2
404,1,0.6042,L1,change,cue,2,exp2
406,0,1.2293,L1,change,cue,2,exp2
407,0,1.0081,L1,change,cue,2,exp2
408,0,0.4112,L1,change,cue,2,exp2
2189,1,0.4819,L1,change,cue,9,exp2
413,1,0.3378,L1,no-change,cue,2,exp2
415,1,0.4632,L1,change,cue,2,exp2
418,1,0.368,L1,no-change,cue,2,exp2
424,1,0.4652,L1,no-change,cue,2,exp2
428,1,0.5485,L1,no-change,cue,2,exp2
2184,0,0.3492,L1,no-change,cue,9,exp2
2181,0,0.5656,L1,change,cue,9,exp2
402,1,0.5349,L1,no-change,cue,2,exp2
2180,1,0.3836,L1,change,cue,9,exp2
439,1,0.6143,L1,change,cue,2,exp2
445,1,0.5422,L1,change,cue,2,exp2
447,1,0.6814,L1,no-change,cue,2,exp2
448,1,0.9736,L1,no-change,nocue,2,exp2
2174,1,0.3833,L1,change,cue,9,exp2
449,1,0.3834,L1,no-change,nocue,2,exp2
451,1,0.4466,L1,change,nocue,2,exp2
2171,1,0.6056,L1,change,cue,9,exp2
458,0,0.4379,L1,change,nocue,2,exp2
461,1,0.5921,L1,no-change,nocue,2,exp2
470,1,0.4075,L1,no-change,nocue,2,exp2
472,1,0.357,L1,no-change,nocue,2,exp2
438,1,0.9179,L1,change,cue,2,exp2
473,1,0.6643,L1,change,nocue,2,exp2
394,1,0.3536,L1,no-change,cue,2,exp2
2195,1,0.3198,L1,no-change,cue,9,exp2
2227,1,0.4007,L1,no-change,cue,9,exp2
325,1,0.4868,L1,no-change,cue,2,exp2
328,1,0.2859,L1,no-change,cue,2,exp2
329,1,0.3914,L1,no-change,cue,2,exp2
330,0,0.4457,L1,change,cue,2,exp2
2221,1,0.3488,L1,no-change,cue,9,exp2
333,1,0.5357,L1,change,cue,2,exp2
2220,1,0.5385,L1,change,cue,9,exp2
335,1,0.3556,L1,no-change,cue,2,exp2
2218,1,0.5339,L1,no-change,cue,9,exp2
339,1,0.4188,L1,no-change,cue,2,exp2
340,1,0.4512,L1,change,cue,2,exp2
392,1,1.0832,L1,no-change,cue,2,exp2
341,1,0.44,L1,no-change,cue,2,exp2
360,0,0.5054,L1,change,cue,2,exp2
2211,1,0.4353,L1,change,cue,9,exp2
2207,1,0.7004,L1,change,cue,9,exp2
369,1,0.3646,L1,no-change,cue,2,exp2
370,1,0.4039,L1,change,cue,2,exp2
371,1,0.6456,L1,change,cue,2,exp2
2204,1,0.4337,L1,change,cue,9,exp2
375,1,0.5766,L1,no-change,cue,2,exp2
381,1,0.6324,L1,change,cue,2,exp2
2199,1,0.3467,L1,no-change,cue,9,exp2
2198,1,0.5413,L1,no-change,cue,9,exp2
2197,1,0.4326,L1,change,cue,9,exp2
353,1,0.6605,L1,change,cue,2,exp2
474,0,0.984,L1,no-change,nocue,2,exp2
478,1,0.4583,L1,no-change,nocue,2,exp2
2163,1,0.6037,L1,no-change,cue,9,exp2
2124,1,0.3652,L1,no-change,cue,9,exp2
571,1,0.942,L1,change,nocue,3,exp2
574,1,0.5154,L1,no-change,nocue,3,exp2
583,1,0.5987,L1,no-change,cue,3,exp2
585,1,0.6562,L1,no-change,cue,3,exp2
2117,0,0.6488,L1,change,cue,9,exp2
590,1,0.5213,L1,no-change,cue,3,exp2
598,1,0.7783,L1,change,cue,3,exp2
600,1,0.5229,L1,no-change,cue,3,exp2
2111,1,0.4685,L1,change,nocue,9,exp2
2110,1,0.566,L1,no-change,nocue,9,exp2
605,1,0.5987,L1,no-change,cue,3,exp2
569,1,0.7004,L1,change,nocue,3,exp2
606,1,0.714,L1,change,cue,3,exp2
617,1,0.5842,L1,no-change,cue,3,exp2
2106,1,0.4678,L1,no-change,nocue,9,exp2
619,1,0.5546,L1,change,cue,3,exp2
626,1,0.6606,L1,change,cue,3,exp2
627,1,0.5382,L1,change,cue,3,exp2
628,1,0.5894,L1,change,cue,3,exp2
629,1,0.5636,L1,no-change,cue,3,exp2
2101,1,0.9349,L1,change,nocue,9,exp2
634,1,0.6907,L1,change,cue,3,exp2
638,1,0.4625,L1,no-change,cue,3,exp2
641,1,0.9717,L1,change,cue,3,exp2
642,1,0.5768,L1,change,cue,3,exp2
613,1,0.6114,L1,change,cue,3,exp2
2125,1,0.4674,L1,change,cue,9,exp2
568,1,0.4698,L1,no-change,nocue,3,exp2
2128,1,0.3669,L1,no-change,cue,9,exp2
480,1,0.4802,L1,change,nocue,2,exp2
484,0,0.3816,L1,change,nocue,2,exp2
2159,1,0.483,L1,change,cue,9,exp2
2158,1,0.438,L1,no-change,cue,9,exp2
491,1,0.5009,L1,change,nocue,2,exp2
494,0,0.335,L1,change,nocue,2,exp2
2154,1,0.4274,L1,no-change,cue,9,exp2
2152,1,0.5686,L1,change,cue,9,exp2
501,1,0.3585,L1,no-change,nocue,2,exp2
504,1,0.5883,L1,change,nocue,2,exp2
2150,1,0.4535,L1,no-change,cue,9,exp2
2149,1,0.3803,L1,no-change,cue,9,exp2
515,1,0.5347,L1,no-change,nocue,3,exp2
518,1,0.6084,L1,change,nocue,3,exp2
526,1,0.5181,L1,change,nocue,3,exp2
529,1,0.5504,L1,no-change,nocue,3,exp2
535,0,2.929,L1,change,nocue,3,exp2
536,1,0.575,L1,change,nocue,3,exp2
537,1,1.0136,L1,no-change,nocue,3,exp2
539,1,0.4182,L1,no-change,nocue,3,exp2
2137,1,0.4218,L1,change,cue,9,exp2
2136,1,0.5928,L1,no-change,cue,9,exp2
542,1,0.5352,L1,no-change,nocue,3,exp2
551,1,0.6326,L1,no-change,nocue,3,exp2
2132,1,0.6323,L1,change,cue,9,exp2
552,1,0.7723,L1,change,nocue,3,exp2
554,1,0.4922,L1,change,nocue,3,exp2
1955,1,0.6162,L1,change,cue,8,exp2
312,1,0.4588,L1,change,nocue,2,exp2
998,1,0.671,L1,change,nocue,4,exp2
1005,1,0.531,L1,no-change,nocue,4,exp2
1780,1,0.641,L1,no-change,nocue,7,exp2
1435,1,0.396,L1,no-change,cue,6,exp2
1777,1,0.399,L1,change,nocue,7,exp2
1445,1,0.349,L1,change,cue,6,exp2
1446,1,0.415,L1,no-change,cue,6,exp2
1774,0,1.422,L1,change,nocue,7,exp2
1452,1,0.379,L1,change,cue,6,exp2
1453,1,0.398,L1,change,cue,6,exp2
1457,1,0.381,L1,no-change,cue,6,exp2
1464,1,0.335,L1,change,cue,6,exp2
1467,1,0.313,L1,change,cue,6,exp2
1468,1,0.252,L1,change,cue,6,exp2
1428,1,0.422,L1,no-change,cue,6,exp2
1469,1,0.431,L1,no-change,cue,6,exp2
1474,1,0.396,L1,no-change,nocue,6,exp2
1475,1,0.286,L1,no-change,nocue,6,exp2
1763,1,1.201,L1,no-change,nocue,7,exp2
1762,1,0.7,L1,change,nocue,7,exp2
1758,1,0.712,L1,change,nocue,7,exp2
1494,1,0.387,L1,no-change,nocue,6,exp2
1496,1,0.387,L1,no-change,nocue,6,exp2
1752,1,0.753,L1,no-change,nocue,7,exp2
1507,1,0.353,L1,change,nocue,6,exp2
1750,1,2.168,L1,no-change,nocue,7,exp2
1508,1,0.498,L1,no-change,nocue,6,exp2
1510,1,0.346,L1,change,nocue,6,exp2
1764,1,0.654,L1,no-change,nocue,7,exp2
1748,0,1.098,L1,change,nocue,7,exp2
1782,1,0.703,L1,no-change,nocue,7,exp2
1424,1,0.42,L1,no-change,cue,6,exp2
1355,1,0.752,L1,no-change,cue,6,exp2
1359,1,0.515,L1,change,cue,6,exp2
1361,1,0.584,L1,no-change,cue,6,exp2
1367,1,0.391,L1,change,cue,6,exp2
1809,1,0.7808,L1,change,nocue,8,exp2
1808,1,0.5948,L1,no-change,nocue,8,exp2
1370,1,0.331,L1,change,cue,6,exp2
1372,1,0.473,L1,no-change,cue,6,exp2
1805,1,0.9518,L1,change,nocue,8,exp2
1803,1,1.1573,L1,change,nocue,8,exp2
1801,1,0.5046,L1,no-change,nocue,8,exp2
1380,1,0.486,L1,no-change,cue,6,exp2
1425,1,0.383,L1,change,cue,6,exp2
1382,1,0.415,L1,no-change,cue,6,exp2
1391,1,0.445,L1,change,cue,6,exp2
1795,1,0.6409,L1,no-change,nocue,8,exp2
1393,1,0.609,L1,change,cue,6,exp2
1398,1,0.315,L1,change,cue,6,exp2
1400,1,0.444,L1,change,cue,6,exp2
1405,1,0.464,L1,no-change,cue,6,exp2
1792,1,2.1828,L1,no-change,nocue,8,exp2
1411,1,0.431,L1,change,cue,6,exp2
1414,1,0.503,L1,no-change,cue,6,exp2
1789,1,0.886,L1,no-change,nocue,7,exp2
1416,1,0.451,L1,no-change,cue,6,exp2
1785,0,1.001,L1,change,nocue,7,exp2
1385,1,0.645,L1,no-change,cue,6,exp2
1354,1,0.604,L1,change,cue,6,exp2
1513,1,0.503,L1,change,nocue,6,exp2
1746,1,4.085,L1,no-change,nocue,7,exp2
1598,1,0.765,L1,no-change,nocue,7,exp2
1604,1,0.964,L1,change,cue,7,exp2
1605,1,3.51,L1,no-change,cue,7,exp2
1606,1,1.598,L1,no-change,cue,7,exp2
1707,1,0.95,L1,change,cue,7,exp2
1612,1,1.138,L1,no-change,cue,7,exp2
1617,1,1.189,L1,no-change,cue,7,exp2
1705,1,1.331,L1,no-change,cue,7,exp2
1618,0,1.051,L1,change,cue,7,exp2
1627,1,1.053,L1,no-change,cue,7,exp2
1701,0,2.632,L1,change,cue,7,exp2
1635,1,1.07,L1,change,cue,7,exp2
1595,1,0.588,L1,no-change,nocue,7,exp2
1637,1,1.24,L1,no-change,cue,7,exp2
1697,1,1.646,L1,no-change,cue,7,exp2
1696,1,1.188,L1,change,cue,7,exp2
1643,1,0.902,L1,change,cue,7,exp2
1647,1,8.802,L1,change,cue,7,exp2
1648,1,1.884,L1,no-change,cue,7,exp2
1654,0,1.985,L1,change,cue,7,exp2
1656,0,4.302,L1,change,cue,7,exp2
1687,0,10.803,L1,change,cue,7,exp2
1662,0,3.782,L1,change,cue,7,exp2
1664,1,1.769,L1,no-change,cue,7,exp2
1672,1,1.578,L1,no-change,cue,7,exp2
1683,1,1.372,L1,no-change,cue,7,exp2
1639,1,0.513,L1,no-change,cue,7,exp2
1517,1,0.287,L1,change,nocue,6,exp2
1592,1,2.311,L1,no-change,nocue,7,exp2
1714,1,1.744,L1,change,cue,7,exp2
1520,1,0.281,L1,change,nocue,6,exp2
1522,1,0.78,L1,no-change,nocue,6,exp2
1526,1,0.815,L1,change,nocue,6,exp2
1529,1,0.496,L1,change,nocue,6,exp2
1531,1,0.368,L1,no-change,nocue,6,exp2
1532,1,0.515,L1,no-change,nocue,6,exp2
1535,1,0.822,L1,change,nocue,6,exp2
1541,0,3.029,L1,change,nocue,7,exp2
1543,1,0.93,L1,change,nocue,7,exp2
1735,1,1.102,L1,change,nocue,7,exp2
1732,1,1.596,L1,change,nocue,7,exp2
1551,1,0.768,L1,change,nocue,7,exp2
1713,1,1.777,L1,no-change,cue,7,exp2
1556,1,0.917,L1,change,nocue,7,exp2
1563,1,1.068,L1,no-change,nocue,7,exp2
1726,1,2.418,L1,no-change,cue,7,exp2
1573,1,1.177,L1,change,nocue,7,exp2
1725,1,1.121,L1,change,cue,7,exp2
1575,1,6.037,L1,no-change,nocue,7,exp2
1723,1,3.21,L1,no-change,cue,7,exp2
1580,1,0.942,L1,change,nocue,7,exp2
1581,1,1.153,L1,change,nocue,7,exp2
1587,1,0.835,L1,no-change,nocue,7,exp2
1588,1,1.619,L1,no-change,nocue,7,exp2
